Article URL,Claim,Label,Summary,Joke
https://www.politifact.com/factchecks/2020/oct/01/donald-trump/trumps-covid-program-uninsured-people-it-exists-fa/," For example, when the COVID-19 pandemic hit, my Administration implemented a program to provide any individual without health-insurance coverage access to necessary COVID‑19‑related testing and treatment. ",mostly-true,"President Donald Trump’s executive order said his administration created a program to provide uninsured people with access to COVID-19 testing and treatment, tapping into funding from economic relief packages to reimburse health care providers for such care.
How these funds provide “coverage access” to care is hard to determine. Experts say a more comprehensive solution would have been preferred.
Medical providers welcome the reimbursement, but hospitals say limits in the program mean a portion of uninsured patients are ineligible.
",
https://www.politifact.com/factchecks/2020/sep/29/maciver-institute/analysis-bashing-dhs-covid-19-calculations-built-e/, Bad math (is) driving Wisconsin’s exploding positive test rate. ,pants-fire,"Wisconsin bases its calculation of COVID-19 test positivity on the number of people tested, not the raw number of tests.
State officials say this was done so people who are tested repeatedly (like those in front-line jobs or who are living in an area with an outbreak) don’t skew the data.
One leading health data organization says the Wisconsin approach is preferred, since it provides a more accurate picture of virus prevalence.
Wisconsin’s approach is used by many other states as well.
",
https://www.politifact.com/factchecks/2020/sep/27/richard-durbin/no-us-economy-not-worst-world-factor-three/, We have a worse economy than any other country in the world that s going through COVID-19 a factor of three. ,false,"U.S. GDP declined by 9.5% in the second quarter this year relative to the same period in 2019, data show.
Two dozen other countries experienced a greater GDP decline over the same timeframe.
And while the rise in the U.S. unemployment rate showed the nation's economy suffered staggering losses, the jobless rate here was not several times worse than any other nation’s, nor did it increase at triple the rate of all other countries.
",
https://www.politifact.com/factchecks/2020/sep/25/chris-larson/yes-republicans-could-end-evers-state-emergency-an/, (Republicans) have the power to overturn the (state of emergency) order joint resolution and they refuse to do it. ,true,"Republicans are again blasting Evers after he declared his third state of emergency  of the pandemic, extending the mask mandate.
But state law lets the Legislature end any emergency order with a simple majority vote, and Republicans control both the Senate and the Assembly.
The Senate leader has said he has the votes to defeat an emergency order, but Assembly Speaker Robin Vos has chosen not to convene his branch.
",
https://www.politifact.com/factchecks/2020/sep/24/kamala-harris/harris-highlights-racial-disparities-distribution-/, Only one Black-owned restaurant in Michigan received a loan through the Paycheck Protection Program ,barely-true,"At least 29 Black-owned restaurants in Michigan have received loans through the Paycheck Protection Program.
The vast majority of recipients did not volunteer racial information on their applications.
Black-owned businesses have been hit hard by the coronavirus-induced economic recession, and research shows racial disparities in access to PPP loans.
",
https://www.politifact.com/factchecks/2020/sep/22/william-barr/covid-19-rules-second-only-slavery-civil-liberties/," Putting a national lockdown, stay-at-home orders, is like house arrest. Other than slavery, which was a different kind of restraint, this is the greatest intrusion on civil liberties in American history. ",false,"All but a handful of states imposed stay-at-home orders in an effort to slow the spread of COVID-19.
Measures taken during public health emergencies broadly pass legal muster but some elements face legal challenges.
Other documented civil liberties violations in American history include denying millions of Black people the right to vote, terrorizing Black communities resulting in thousands of deaths, jailing people for voicing their opinions, and forcibly relocating or deporting over 1 million citizens.
",
https://www.politifact.com/factchecks/2020/sep/21/facebook-posts/no-man-wasnt-arrested-lighting-32-wildfires-west-c/, The man in a mugshot is responsible for lighting 32 of the wildfires on the West Coast. ,false,"The man in the photo, Brandon McGlover, did not light 32 wildfires, in 2020 or any other year.
McGlover was arrested in July 2018 and is currently in prison for lighting nine fires in southwest California, including the Cranston Fire, which forced thousands of evacuations and burned over 13,000 acres.
Experts say that climate change has modified environments in the West Coast, making them more conducive to wildfires. ​
",
https://www.politifact.com/factchecks/2020/sep/18/democratic-congressional-campaign-committee/ad-invokes-covid-claiming-garcia-said-people-shoul/," Says that to help people in need during the coronavirus pandemic, Mike Garcia said: Everyone should have to figure out how to fend for themselves. ",barely-true,"The TV ad uses a narrator, words on the screen and imagery to invoke COVID-19.
It then immediately uses the Garcia remark, without indicating that he made it about food stamps.
Garcia has said he generally favors private charity over federal safety nets.
",
https://www.politifact.com/factchecks/2020/sep/18/youtube-videos/youtube-video-takes-bill-gates-out-context-coronav/, Bill Gates says you don t have a choice to be vaccinated or not. ,false," Video cuts out the question Gates was responding to and the first part of his answer to make it seem as if he supports mandatory coronavirus vaccinations. ​
",
https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/," If the president had done his job, had done his job from the beginning, all the people would still be alive. All the people. I m not making this up. Just look at the data. ",false,"Experts said Joe Biden’s claim that a different pandemic response from President Donald Trump would have prevented every coronavirus death goes too far.
A more robust handling of the pandemic would likely have seen the country’s death count significantly reduced, but not to zero, experts said.
Even countries that have found relative success managing the coronavirus — such as South Korea and New Zealand — have seen some deaths.
",
https://www.politifact.com/factchecks/2020/sep/18/instagram-posts/cdc-director-says-healthy-people-should-wear-masks/, CDC Director Robert Redfield says healthy people should NOT wear masks. ,false,"Robert Redfield said in February that healthy people shouldn’t wear face masks, but the Centers for Disease Control and Prevention revised its recommendations in April.
In July, Redfield co-authored an editorial in a medical journal that advocated for “universal masking.”
On Sept. 16, the same day this inaccurate Instagram post was published, he said that he thinks face coverings are the best defense against COVID-19.
",
